Time	Read_ID	Status
2023-10-29 20:03:29.163800	7073a41d-b767-44b1-b724-6881e52072e2	loaded.
2023-10-29 20:03:29.527421	ce369217-21d2-48e8-a2da-35a0876a5467	loaded.
2023-10-29 20:03:31.028566	32739edb-2dfd-4139-9383-52ddd976a25a	loaded.
2023-10-29 20:03:31.028660	51229eb5-8562-4903-b4e8-0bb29f770dd5	loaded.
2023-10-29 20:03:31.114897	ea8c7a56-354a-47a5-954f-4ba70cd2a68f	loaded.
2023-10-29 20:03:31.297381	8c42e368-7279-438b-a044-2441e8de853c	loaded.
2023-10-29 20:03:31.569821	c8f91c7f-652d-493e-98a5-e50c9842f157	loaded.
2023-10-29 20:03:31.976872	f4fadcac-ae25-499e-907c-e47611591847	loaded.
2023-10-29 20:03:31.976950	beee8e63-b47b-4cb5-bd0c-70c267d27a2d	loaded.
2023-10-29 20:03:31.977040	94733992-a54e-4f0a-b4ef-6fbee14f22ba	loaded.
2023-10-29 20:03:32.669572	5e76472b-1c2d-4f89-8c36-0c78f77fbd70	loaded.
2023-10-29 20:03:32.861173	4de9aaa8-f7f8-4d69-a70a-e98f2365d62e	loaded.
2023-10-29 20:03:33.069236	831a5e85-de44-4f42-a332-e6b76992f71f	loaded.
2023-10-29 20:03:33.069357	67c7c182-cc51-4ddf-b4c7-949232957b01	loaded.
2023-10-29 20:03:33.619747	2f73247c-845e-4a10-9f53-219a0ab7ddd5	loaded.
2023-10-29 20:03:33.946843	a2995f30-555b-4e2c-a167-fb8bd6f1f7f0	loaded.
2023-10-29 20:03:33.946926	34c3bc22-eeac-45fa-9b14-1af019878154	loaded.
2023-10-29 20:03:33.947000	c2595bfd-479c-4157-9029-6db58fe2f2b6	loaded.
2023-10-29 20:03:34.087971	203e457c-9207-4fe2-9c8c-f57fe2601ad6	loaded.
2023-10-29 20:03:34.285453	bda416b9-be0d-42df-bb13-aea2bbef6194	loaded.
2023-10-29 20:03:34.777985	1266722c-c75a-45d2-8154-3bc2391bc9d1	loaded.
2023-10-29 20:03:34.904235	1dd82e4c-3791-4942-ac79-eeada6ba5762	loaded.
2023-10-29 20:03:34.904317	02bd6b57-6130-459d-90dc-02b82d45821e	loaded.
2023-10-29 20:03:35.057445	6795e9df-77a9-488d-877e-d217cce31543	loaded.
2023-10-29 20:03:35.383362	4c32a296-a982-4ae7-a5d3-639f404af812	loaded.
2023-10-29 20:03:35.383483	6990309c-4f30-4f66-ba6a-8f9a0c33fc71	loaded.
2023-10-29 20:03:35.790527	be2ae618-06a8-4998-bb6c-710aa2986144	loaded.
2023-10-29 20:03:35.790621	20b37aec-a020-45c4-9732-52fbf93a185e	loaded.
2023-10-29 20:03:36.176732	75f7657b-002f-45a6-8198-3f8b36741746	loaded.
2023-10-29 20:03:36.262401	02c12fd0-b218-48af-8e96-fe032254f37a	loaded.
2023-10-29 20:03:36.262518	9bc0f350-2ef7-4cca-baeb-ac09f9c971bb	loaded.
2023-10-29 20:03:36.454076	2517f055-fc1f-4643-a0f3-a6b937914116	loaded.
2023-10-29 20:03:36.926781	47cb63b2-6526-43a9-8070-b3467435bfed	loaded.
2023-10-29 20:03:36.926890	a4f7cb91-faf7-4394-a2e4-43548fe00a03	loaded.
2023-10-29 20:03:37.414743	449bc61f-affb-48cb-8dfd-ea4b491ef870	loaded.
2023-10-29 20:03:37.557359	251e05d1-318f-4307-b06b-636a8d9dc5f4	loaded.
2023-10-29 20:03:37.994677	9c8a9f08-8454-4348-b075-dc236a122d9b	loaded.
2023-10-29 20:03:37.994850	0e37c85e-8c76-404c-b111-8a7e5e95526c	loaded.
2023-10-29 20:03:38.402558	6f4c7dea-f386-40c3-ad53-2d83fed745a7	loaded.
2023-10-29 20:03:38.556806	60590c46-1277-42e0-b408-beb5fcad0486	loaded.
2023-10-29 20:03:38.556933	228b2921-cce0-4e6c-b84c-b34b8c67f3cd	loaded.
2023-10-29 20:03:38.956085	fc813750-90f2-4073-a686-1e59e1ada536	loaded.
2023-10-29 20:03:39.088231	fa7ef85c-d1cf-414b-a365-c8b12d07c07b	loaded.
2023-10-29 20:03:39.107930	7c617544-ce1c-4302-b443-9112076b848f	loaded.
2023-10-29 20:03:39.392061	d9e7a320-2ba7-4032-80a0-e9d2c747ba3b	loaded.
2023-10-29 20:03:39.393463	2f6e6d11-7c01-4aae-8634-e861e0ab6598	loaded.
2023-10-29 20:03:39.837691	254b12d5-900c-48c5-b58b-476e2458c23e	loaded.
2023-10-29 20:03:40.229898	052d88ef-ffa2-4b43-bf7a-a6f64ec4f0c2	loaded.
2023-10-29 20:03:40.436981	427b4637-3f9e-4df2-9caf-982fec2d6493	loaded.
2023-10-29 20:03:40.518080	4a63541b-d657-4f17-b668-38ef097cf42d	loaded.
2023-10-29 20:03:40.996401	ff2a55ae-4403-4dbe-ad3d-1e1b6f186f8e	loaded.
2023-10-29 20:03:40.996526	acd977f0-93d2-40f2-a22b-bff7b0d74bb7	loaded.
2023-10-29 20:03:40.996593	365fb8d0-6823-45aa-8051-ee82a652b3c2	loaded.
2023-10-29 20:03:40.996684	38b89d21-c8c0-4ff0-86e3-539ce1f506ba	loaded.
2023-10-29 20:03:41.442205	90dd3146-303b-47dc-9125-1152808f193f	loaded.
2023-10-29 20:03:41.817754	98cd5d72-9d2b-4f9e-b2d0-f79066bc0524	loaded.
2023-10-29 20:03:41.820338	64b86532-d45e-4265-8724-53e6c4febd70	loaded.
2023-10-29 20:03:41.836645	b2bc542f-9809-4e4b-bd60-04fc01c38fe2	loaded.
2023-10-29 20:03:42.560077	64564ee2-6b71-446e-b006-402764750a8d	loaded.
2023-10-29 20:03:42.560163	17239872-15ec-4f5f-b4e7-7d1a2a06fc75	loaded.
2023-10-29 20:03:42.560310	c3edfe0c-48ec-4694-9111-cb1a9d60812e	loaded.
2023-10-29 20:03:42.560416	6540fabc-5079-43ba-9217-d09c50ce9947	loaded.
2023-10-29 20:03:42.560517	d26cce3f-33c5-4459-994f-df268bbc1e6d	loaded.
2023-10-29 20:03:42.946826	1b18674a-5f71-409e-a51d-e0072c039be9	loaded.
2023-10-29 20:03:43.049334	2da59291-774f-472d-b35b-37915b3800a3	loaded.
2023-10-29 20:03:43.201174	587fc854-fc37-4adf-af9a-69438952d3b2	loaded.
2023-10-29 20:03:43.375758	e53a75c1-9d9d-4dd7-bfac-01562095231f	loaded.
2023-10-29 20:03:43.375879	8c122890-9df6-4f2a-b72c-ea9b9249ab8f	loaded.
2023-10-29 20:03:44.424407	3a8fec05-c360-4333-a5f8-c7ab69567caf	loaded.
2023-10-29 20:03:44.424507	021f2ca4-0cd9-4d68-abd8-dff73aa7efa2	loaded.
2023-10-29 20:03:44.424603	3e8ae8df-d2d2-4841-95ce-f2102364419d	loaded.
2023-10-29 20:03:44.579672	ac240c37-7962-4d07-b251-134ec3c30c88	loaded.
2023-10-29 20:03:44.873220	1a8919b7-aa40-4ebf-9610-ca24cc08e946	loaded.
2023-10-29 20:03:45.175945	28e4d75c-59da-4968-b3fd-36aa3dfc6e18	loaded.
2023-10-29 20:03:45.707165	3c35d31a-35e9-4592-ac34-53b0c9dfbfd9	loaded.
2023-10-29 20:03:45.707252	1ae6ef55-02cd-4fed-be70-eae6d223e24d	loaded.
2023-10-29 20:03:45.707455	34010106-17a2-417c-b7a2-4487c593162c	loaded.
